electorate_id,locality_suburb_id,postcode_id,state_id
53,2567,1433,4
53,2601,1425,4
53,2622,1462,4
53,2624,1424,4
53,2628,1433,4
53,2674,1464,4
53,2748,1462,4
53,2761,1445,4
53,2792,1430,4
53,2824,1353,4
53,2896,1443,4
53,2909,1451,4
53,2917,1463,4
53,2950,1451,4
53,3012,1434,4
53,3014,1451,4
54,550,1277,4
54,688,1277,4
54,906,1277,4
54,937,1277,4
54,1098,1276,4
54,1550,1243,4
54,1857,1277,4
54,2391,1248,4
54,2549,1277,4
54,2580,1251,4
54,3097,1248,4
54,3345,1245,4
54,3707,1277,4
54,3802,1277,4
54,4473,1243,4
54,4703,1237,4
54,4782,1277,4
54,5182,1278,4
54,5451,1251,4
54,5452,1247,4
54,5453,1249,4
54,5517,1277,4
54,5675,1280,4
54,5698,1249,4
54,5985,1277,4
54,6031,1244,4
54,6189,1299,4
54,6285,1278,4
54,6286,1278,4
54,6349,1244,4
54,6350,1244,4
54,6427,1279,4
54,6744,1246,4
54,6949,1246,4
54,7100,1279,4
54,7199,1251,4
54,7201,1251,4
54,7314,1279,4
54,7320,1277,4
54,7336,1277,4
54,7345,1280,4
54,7430,1277,4
55,8,1941,8
55,9,1941,8
55,39,1941,8
55,125,1946,8
55,222,1941,8
55,308,1941,8
55,387,1929,8
55,471,1947,8
55,481,1926,8
55,595,1934,8
55,762,1940,8
55,897,1921,8
55,901,1929,8
55,1020,1920,8
55,1126,1937,8
55,1199,1926,8
55,1334,1941,8
55,1537,1945,8
55,1579,1941,8
55,1617,1928,8
55,1649,1944,8
55,1672,1932,8
55,1754,1941,8
55,1782,1929,8
55,1838,1921,8
55,1960,1924,8
55,2040,1923,8
55,2060,1944,8
55,2116,1941,8
55,2363,1939,8
55,2364,1939,8
55,2392,1941,8
55,2409,1924,8
55,2425,1940,8
55,2593,1941,8
55,2603,1929,8
55,2759,1926,8
55,2871,1924,8
55,2967,1917,8
55,3131,1946,8
55,3143,1943,8
55,3213,1927,8
55,3289,1940,8
55,3362,1924,8
55,3381,1927,8
55,3382,1927,8
55,3400,1940,8
55,3409,1924,8
55,3446,1947,8
55,3565,1936,8
55,3567,1929,8
55,3680,1942,8
55,3701,1942,8
55,3720,1947,8
55,3732,1924,8
55,3760,1940,8
55,3786,1925,8
55,3842,1928,8
55,4024,1927,8
55,4117,1945,8
55,4127,1939,8
55,4232,1924,8
55,4238,1941,8
55,4301,1924,8
55,4303,1929,8
55,4368,1944,8
55,4437,1943,8
55,4506,1934,8
55,4551,1928,8
55,4582,1946,8
55,4628,1918,8
55,4700,1927,8
55,4762,1941,8
55,4771,1918,8
55,4921,1940,8
55,4934,1940,8
55,4959,1941,8
55,4995,1941,8
55,5002,1941,8
55,5042,1946,8
55,5059,1941,8
55,5185,1926,8
55,5202,1932,8
55,5242,1947,8
55,5296,1937,8
55,5373,1947,8
55,5393,1926,8
55,5480,1930,8
55,5508,1941,8
55,5627,1944,8
55,5665,1941,8
55,5759,1941,8
55,5785,1925,8
55,5829,1947,8
55,5895,1919,8
55,6018,1933,8
55,6022,1922,8
55,6047,1918,8
55,6067,1940,8
55,6090,1942,8
56,13,164,2
56,1437,165,2
56,1556,164,2
56,2159,155,2
56,2160,155,2
56,2302,155,2
56,2303,155,2
56,2457,152,2
56,2673,158,2
56,3803,164,2
56,3984,154,2
56,3985,154,2
56,3988,154,2
56,4476,164,2
56,5334,155,2
56,5435,158,2
56,5873,158,2
56,5966,158,2
56,6481,164,2
56,6855,164,2
56,7129,152,2
56,7144,164,2
56,7195,158,2
57,16,2082,6
57,39,2092,6
57,61,2088,6
57,169,2088,6
57,185,2088,6
57,331,2088,6
57,748,2088,6
57,776,2079,6
57,961,2065,6
57,1208,2090,6
57,1257,2077,6
57,1790,2084,6
57,2178,2084,6
57,2242,2092,6
57,2506,2084,6
57,2607,2082,6
57,2718,2066,6
57,2754,2067,6
57,2938,2079,6
57,3160,2081,6
57,3163,2081,6
57,3193,2071,6
57,3332,2082,6
57,3444,2082,6
57,3474,2088,6
57,3593,2085,6
57,3641,2072,6
57,3823,2082,6
57,3838,2079,6
57,4104,2091,6
57,4148,2083,6
57,4201,2082,6
57,4204,2082,6
57,4227,2084,6
57,4229,2062,6
57,4289,2081,6
57,4300,2081,6
57,4318,2081,6
57,4412,2088,6
57,4455,2064,6
57,4462,2088,6
57,4513,2081,6
57,4630,2081,6
57,4819,2079,6
57,4821,2065,6
57,4837,2080,6
57,4844,2082,6
57,4846,2081,6
57,4859,2081,6
57,4977,2081,6
57,5021,2088,6
57,5115,2089,6
57,5151,2088,6
57,5185,2076,6
57,5186,2076,6
57,5347,2068,6
57,5394,2079,6
57,5422,2062,6
57,5466,2081,6
57,5487,2081,6
57,5497,2079,6
57,5501,2081,6
57,5506,2081,6
57,5513,2088,6
57,5514,2081,6
57,5521,2081,6
57,5628,2079,6
57,5773,2091,6
57,5844,2065,6
57,5895,2065,6
57,5969,2092,6
57,5993,2081,6
57,6128,2082,6
57,6165,2088,6
57,6247,2066,6
57,6280,2070,6
57,6293,2064,6
57,6305,2088,6
57,6389,2088,6
57,6408,2081,6
57,6462,2084,6
57,6467,2084,6
57,6523,2081,6
57,6526,2082,6
57,6528,2081,6
57,6541,2081,6
57,6574,2072,6
57,6586,2064,6
57,6587,2063,6
57,6601,2092,6
57,6611,2066,6
57,6619,2062,6
57,6633,2065,6
57,6634,2065,6
57,6694,2088,6
57,6695,2067,6
57,6739,2092,6
57,6769,2088,6
57,6784,2079,6
57,6792,2069,6
58,107,619,7
58,373,621,7
58,1669,618,7
58,1787,613,7
58,2177,622,7
58,3448,622,7
58,3449,622,7
58,3455,635,7
58,3483,625,7
58,5058,620,7
58,5064,634,7
58,5065,636,7
58,5067,636,7
58,5068,634,7
58,5175,620,7
58,6843,620,7
58,6912,619,7
58,6914,619,7
58,6915,619,7
58,6930,635,7
58,6971,636,7
58,7053,613,7
59,461,1893,8
59,463,1893,8
59,673,1893,8
59,852,1891,8
59,902,1893,8
59,1120,1892,8
59,2827,1893,8
59,2961,1895,8
59,2983,1892,8
59,3742,1887,8
59,4163,1889,8
59,4586,1892,8
59,4595,1893,8
59,4692,1895,8
59,4740,1869,8
59,4755,1892,8
59,4929,1893,8
59,5030,1892,8
59,5292,1895,8
59,6032,1895,8
59,6168,1892,8
59,6175,1888,8
59,6184,1892,8
59,6240,1892,8
59,6330,1886,8
59,6642,1890,8
59,6688,1892,8
59,6799,1891,8
59,6808,1893,8
59,6830,1892,8
59,6903,1893,8
59,7063,1893,8
59,7214,1895,8
59,7287,1891,8
59,7416,1893,8
60,197,617,7
60,198,624,7
60,199,624,7
60,200,627,7
60,201,624,7
60,1787,613,7
60,4108,612,7
60,5188,613,7
60,5189,614,7
60,5356,627,7
60,5357,625,7
60,5358,626,7
60,5359,627,7
60,6120,615,7
60,6449,629,7
60,6450,626,7
60,6692,629,7
60,6715,627,7
60,6725,617,7
60,6729,612,7
60,6807,615,7
60,6835,615,7
60,7247,613,7
60,7270,627,7
60,7306,626,7
60,7308,616,7
60,7309,616,7
60,7426,614,7
61,517,380,2
61,644,385,2
61,665,386,2
61,774,412,2
61,775,412,2
61,779,385,2
61,803,385,2
61,811,381,2
61,813,381,2
61,828,384,2
61,869,412,2
61,895,385,2
61,950,380,2
61,1003,381,2
61,1011,384,2
61,1050,382,2
61,1064,385,2
61,1080,384,2
61,1082,380,2
61,1084,380,2
61,1111,385,2
61,1171,381,2
61,1189,382,2
61,1395,385,2
61,1402,386,2
61,1408,378,2
61,1679,385,2
61,1765,380,2
61,1797,383,2
61,1807,380,2
61,1809,380,2
61,1810,379,2
61,1811,382,2
61,1821,385,2
61,1834,385,2
61,1850,385,2
61,1866,381,2
61,1881,380,2
61,1890,412,2
61,1891,385,2
61,1907,442,2
61,1981,380,2
61,2088,385,2
61,2089,384,2
61,2207,385,2
61,2208,385,2
61,2235,385,2
61,2236,385,2
61,2468,412,2
61,2517,381,2
61,2830,381,2
61,2843,382,2
61,2903,385,2
61,2908,385,2
61,2935,382,2
61,2940,384,2
61,2941,384,2
61,2980,380,2
61,2996,442,2
61,3211,384,2
61,3216,385,2
61,3218,374,2
61,3260,385,2
61,3263,385,2
61,3294,384,2
61,3310,378,2
61,3312,385,2
61,3321,381,2
61,3322,381,2
61,3465,381,2
61,3478,381,2
61,3491,382,2
61,3492,382,2
61,3556,384,2
61,3689,381,2
61,3756,381,2
61,3890,383,2
61,3916,385,2
61,3937,381,2
61,4000,385,2
61,4003,380,2
61,4066,384,2
61,4145,379,2
61,4245,379,2
61,4246,379,2
61,4491,385,2
61,4519,381,2
61,4852,385,2
61,4853,385,2
61,4863,385,2
61,4923,378,2
61,4936,380,2
61,4941,381,2
61,4944,378,2
61,4946,385,2
61,5015,412,2
61,5128,378,2
61,5129,378,2
61,5130,378,2
61,5167,385,2
62,77,1098,7
62,104,1161,7
62,105,1161,7
62,284,1117,7
62,359,1101,7
62,554,1107,7
62,639,1161,7
62,681,1107,7
62,952,1112,7
62,993,1112,7
62,1002,1118,7
62,1015,1111,7
62,1021,1107,7
62,1095,1111,7
62,1096,1111,7
62,1157,1101,7
62,1180,1116,7
62,1191,1159,7
62,1193,1117,7
62,1271,1097,7
62,1384,1102,7
62,1416,1111,7
62,1463,1093,7
62,1467,1105,7
62,1468,1105,7
62,1472,1109,7
62,1698,1102,7
62,1749,1107,7
62,1763,1111,7
62,1794,1116,7
62,1845,1110,7
62,1859,1110,7
62,1861,1110,7
62,1885,1103,7
62,1886,1105,7
62,1906,1113,7
62,1945,1107,7
62,1955,1119,7
62,1969,1098,7
62,2032,1101,7
62,2115,1102,7
62,2118,1110,7
62,2153,1112,7
62,2214,1097,7
62,2215,1097,7
62,2216,1097,7
62,2225,1161,7
62,2229,1107,7
62,2304,1113,7
62,2344,1111,7
62,2454,1097,7
62,2455,1097,7
62,2456,1097,7
62,2495,1117,7
62,2586,1113,7
62,2695,1096,7
62,2755,1107,7
62,2777,1112,7
62,2784,1098,7
62,2796,1098,7
62,2806,1103,7
62,2807,1118,7
62,2820,1117,7
62,2904,1112,7
62,3027,1102,7
62,3109,1111,7
62,3136,1103,7
62,3154,1100,7
62,3212,1101,7
62,3215,1103,7
62,3276,1102,7
62,3384,1103,7
62,3388,1106,7
62,3402,1098,7
62,3404,1014,7
62,3420,1101,7
62,3438,1111,7
62,3459,1106,7
62,3460,1111,7
62,3467,1101,7
62,3480,1107,7
62,3500,1161,7
62,3548,1115,7
62,3587,1114,7
62,3610,1095,7
62,3692,1098,7
62,3693,1098,7
62,3705,1108,7
62,3721,1107,7
62,3768,1099,7
62,3785,1107,7
62,3859,1107,7
62,3899,1115,7
62,3900,1115,7
62,3918,1112,7
62,3996,1107,7
62,4031,1104,7
62,4079,1107,7
62,4084,1098,7
62,4107,1097,7
63,868,774,7
63,1038,784,7
63,1241,774,7
63,1718,767,7
63,1719,768,7
63,2532,745,7
63,2628,773,7
63,3872,766,7
63,4203,766,7
63,4299,746,7
63,4601,769,7
63,4602,769,7
63,4728,771,7
63,5691,784,7
63,6288,784,7
63,6369,784,7
63,6698,772,7
64,72,857,7
64,97,620,7
64,1431,856,7
64,1781,859,7
64,2060,622,7
64,2061,622,7
64,2445,622,7
64,2809,859,7
64,3434,857,7
64,3448,622,7
64,3449,622,7
64,3483,625,7
64,3523,893,7
64,3977,859,7
64,3979,859,7
64,4048,623,7
64,4155,857,7
64,4444,856,7
64,4612,858,7
64,4751,635,7
64,5266,858,7
64,5721,858,7
64,5722,859,7
64,5723,858,7
64,5919,623,7
64,6363,860,7
64,6443,856,7
64,6536,622,7
64,6603,856,7
64,6894,859,7
64,6970,635,7
64,7015,856,7
64,7036,858,7
64,7069,628,7
64,7223,859,7
65,303,43,2
65,436,122,2
65,631,46,2
65,632,46,2
65,1203,46,2
65,2277,55,2
65,2329,171,2
65,2825,12,2
65,3543,50,2
65,3625,52,2
65,3645,179,2
65,3895,47,2
65,4557,50,2
65,4847,171,2
65,5378,45,2
65,5402,54,2
65,5412,45,2
65,5539,47,2
65,5652,180,2
65,6124,47,2
65,6410,54,2
65,6609,52,2
65,6652,44,2
65,6831,52,2
65,6864,49,2
65,6870,53,2
65,6904,121,2
65,6930,49,2
65,6931,12,2
66,32,520,2
66,1268,138,2
66,4273,135,2
66,4361,524,2
66,4446,521,2
66,5074,144,2
66,5173,137,2
66,5175,138,2
66,5312,137,2
66,6356,524,2
66,6391,135,2
66,6495,138,2
66,6504,520,2
66,6591,521,2
66,6644,144,2
66,6711,519,2
66,6738,137,2
66,6869,524,2
66,6944,519,2
66,7003,525,2
66,7038,136,2
66,7131,521,2
67,65,1762,5
67,130,1761,5
67,158,1784,5
67,180,1731,5
67,217,9,5
67,246,1736,5
67,251,1747,5
67,253,9,5
67,256,1783,5
67,264,1743,5
67,298,1784,5
67,330,1732,5
67,332,1748,5
67,379,1764,5
67,392,1781,5
67,393,1781,5
67,397,1742,5
67,405,1769,5
67,420,1765,5
67,465,1741,5
67,480,1729,5
67,494,1754,5
67,522,1768,5
67,553,1777,5
67,567,1733,5
67,568,1745,5
67,582,1733,5
67,589,1766,5
67,672,1749,5
67,699,1744,5
67,706,1737,5
67,728,1742,5
67,742,1774,5
67,747,1739,5
67,758,1753,5
67,792,1756,5
67,866,1759,5
67,912,1757,5
67,919,1752,5
67,920,1752,5
67,986,1785,5
67,987,1737,5
67,1008,1742,5
67,1177,1740,5
67,1237,1764,5
67,1241,1736,5
67,1243,1732,5
67,1287,1780,5
67,1307,1785,5
67,1327,1767,5
67,1330,1746,5
67,1351,1775,5
67,1355,1742,5
67,1366,1779,5
67,1444,1733,5
67,1451,1779,5
67,1456,1779,5
67,1473,1750,5
67,1493,1772,5
67,1519,1760,5
67,1559,1771,5
67,1560,1782,5
67,1591,1729,5
67,1597,1745,5
67,1601,1759,5
67,1638,1730,5
67,1648,1776,5
67,1691,1767,5
67,1716,1730,5
67,1739,1747,5
67,1780,1771,5
67,1808,1743,5
67,1817,1729,5
67,1826,1738,5
67,1862,1729,5
67,1873,1774,5
67,1957,1756,5
67,1970,1752,5
67,1971,1752,5
67,1982,1713,5
67,1999,1758,5
67,2002,1747,5
67,2059,1756,5
67,2067,1733,5
67,2070,1733,5
67,2119,1763,5
67,2120,1770,5
67,2185,1777,5
67,2219,1754,5
67,2226,1751,5
67,2227,1751,5
67,2228,1751,5
67,2278,1773,5
67,2296,1733,5
67,2326,1734,5
67,2327,1735,5
67,2379,1774,5
67,2387,1778,5
67,2465,1737,5
67,2466,1781,5
68,634,1268,4
68,1914,1268,4
68,2263,1253,4
68,2316,1267,4
68,2412,1253,4
68,2413,1253,4
68,3044,1252,4
68,3694,1221,4
68,3731,1266,4
68,4488,1239,4
68,4644,1268,4
68,4731,1220,4
68,4741,1220,4
68,4776,1240,4
68,4777,1240,4
68,5014,1266,4
68,5894,1267,4
68,5934,1241,4
68,6033,1269,4
68,6153,1267,4
68,6738,1267,4
68,6793,1220,4
68,6796,1220,4
68,6882,1239,4
68,7246,1220,4
68,7371,1221,4
69,37,1344,4
69,424,1330,4
69,454,1322,4
69,462,1344,4
69,589,1344,4
69,1051,1324,4
69,1127,1344,4
69,1217,1323,4
69,1318,1322,4
69,1425,1327,4
69,1449,1344,4
69,1590,1346,4
69,1653,1323,4
69,1791,1334,4
69,1824,1327,4
69,1849,1345,4
69,1884,1330,4
69,2151,1323,4
69,2238,1329,4
69,2543,1323,4
69,2547,1348,4
69,2558,1322,4
69,2609,1322,4
69,3118,1322,4
69,3182,1322,4
69,3328,1323,4
69,3391,1322,4
69,3501,1344,4
69,3547,1323,4
69,3590,1325,4
69,3608,1322,4
69,3745,1330,4
69,3773,1322,4
69,3961,1327,4
69,3969,1323,4
69,4021,1329,4
69,4059,1322,4
69,4125,1346,4
69,4228,1323,4
69,4312,1323,4
69,4359,1322,4
69,4402,1325,4
69,4430,1323,4
69,4431,1323,4
69,4432,1322,4
69,4453,1347,4
69,4484,1330,4
69,4495,1344,4
69,4509,1323,4
69,4564,1324,4
69,4601,1323,4
69,4613,1322,4
69,4622,1322,4
69,4729,1323,4
69,4732,1323,4
69,4734,1344,4
69,4761,1330,4
69,4770,1323,4
69,4901,1327,4
69,4904,1346,4
69,4966,1345,4
69,5060,1322,4
69,5079,1344,4
69,5138,1325,4
69,5160,1327,4
69,5176,1344,4
69,5184,1343,4
69,5205,1323,4
69,5248,1323,4
69,5413,1323,4
69,5426,1327,4
69,5548,1323,4
69,5584,1323,4
69,5587,1345,4
69,5738,1323,4
69,5739,1323,4
69,5751,1323,4
69,5771,1322,4
69,5907,1327,4
69,5922,1323,4
69,5939,1344,4
69,5944,1322,4
69,5946,1322,4
69,5949,1323,4
69,5956,1345,4
69,5967,1322,4
69,5980,1327,4
69,6014,1344,4
69,6027,1323,4
69,6066,1348,4
69,6076,1323,4
69,6124,1322,4
69,6140,1331,4
69,6163,1327,4
69,6188,1323,4
69,6207,1322,4
69,6228,1327,4
69,6239,1323,4
69,6248,1344,4
69,6383,1323,4
70,552,1853,8
70,875,1864,8
70,890,2023,8
70,962,1829,8
70,1122,1848,8
70,1616,1829,8
70,2114,1828,8
70,2538,1828,8
70,2655,2023,8
70,3394,1843,8
70,4130,1831,8
70,4251,1854,8
70,4298,1844,8
70,4410,1848,8
70,4417,2023,8
70,4484,1829,8
70,4521,1828,8
70,4559,1848,8
70,4659,1828,8
70,4685,1829,8
70,4816,1844,8
70,4930,1829,8
70,4990,1848,8
70,5103,1864,8
70,5221,1829,8
70,5395,1848,8
70,5560,1866,8
70,5565,1845,8
70,5567,1830,8
70,5585,2023,8
70,5772,1829,8
70,5776,1829,8
70,5777,1829,8
70,6000,1853,8
70,6023,1846,8
70,6352,1852,8
70,6371,1848,8
70,6425,1848,8
70,6542,1829,8
70,6566,1848,8
70,6707,1847,8
70,6802,1828,8
70,6883,1852,8
70,6895,1829,8
70,6925,1829,8
70,6999,2023,8
70,7134,1829,8
70,7153,1848,8
70,7212,1864,8
70,7229,1863,8
70,7349,1829,8
70,7383,2024,8
71,80,1499,4
71,360,1504,4
71,845,1503,4
71,930,1495,4
71,1239,1503,4
71,1240,1503,4
71,1315,1503,4
71,1322,1503,4
71,1323,1503,4
71,1324,1503,4
71,1374,1503,4
71,1375,1502,4
71,1376,1503,4
71,2037,1503,4
71,2112,1503,4
71,2507,1495,4
71,2803,1503,4
71,2929,1500,4
71,3078,1503,4
71,3113,1503,4
71,3179,1499,4
71,3308,1497,4
71,3451,1503,4
71,3590,1499,4
71,4100,1504,4
71,4199,1499,4
71,4524,1497,4
71,4675,1499,4
71,4704,1497,4
71,4711,1502,4
71,4807,1504,4
71,4854,1497,4
71,4884,1503,4
71,4925,1496,4
71,4940,1503,4
71,5077,1500,4
71,5203,1502,4
71,5353,1498,4
71,5523,1503,4
71,5947,1499,4
71,5948,1503,4
71,5973,1503,4
71,5976,1496,4
71,6025,1497,4
71,6056,1497,4
71,6095,1504,4
71,6212,1495,4
71,6289,1501,4
71,6321,1495,4
71,6324,1501,4
71,6388,1514,4
71,6422,1504,4
71,6426,1497,4
71,6499,1503,4
71,6512,1499,4
71,6520,1495,4
71,6531,1502,4
71,6535,1500,4
71,6635,1497,4
71,6645,1495,4
71,6705,1503,4
71,6747,1503,4
71,6779,1501,4
71,6818,1495,4
71,7022,1502,4
71,7034,1503,4
71,7057,1495,4
71,7058,1495,4
71,7059,1498,4
71,7130,1499,4
71,7246,1495,4
71,7261,1504,4
71,7409,1503,4
71,7428,1495,4
72,90,731,7
72,396,727,7
72,429,731,7
72,2234,708,7
72,2436,746,7
72,2564,729,7
72,3389,729,7
72,4301,730,7
72,4639,726,7
72,4642,707,7
72,4717,726,7
72,4826,748,7
72,5227,728,7
72,5588,728,7
72,5589,729,7
72,6042,746,7
72,6288,784,7
72,6480,762,7
72,6590,708,7
72,6825,725,7
72,6880,731,7
72,7040,726,7
72,7043,728,7
73,52,1786,5
73,102,1549,5
73,104,1549,5
73,455,1547,5
73,1108,1544,5
73,1215,1550,5
73,1788,1562,5
73,2250,1567,5
73,2628,1549,5
73,3932,1550,5
73,3976,1554,5
73,4053,1558,5
73,4093,1560,5
73,4179,1559,5
73,4180,1559,5
73,4200,1550,5
73,4263,1548,5
73,4286,1550,5
73,4325,1574,5
73,4443,1557,5
73,4693,1549,5
73,4696,1557,5
73,4697,1557,5
73,5135,1560,5
73,5339,1551,5
73,5340,1551,5
73,5443,1562,5
73,6100,1566,5
73,6110,1550,5
73,6179,1553,5
73,6197,1566,5
73,6232,1569,5
73,6290,1552,5
73,6295,1548,5
73,6297,1553,5
73,6395,1548,5
73,6409,1551,5
73,6444,1567,5
73,6464,1550,5
73,6509,1549,5
73,6632,1548,5
73,6649,1549,5
73,6726,1558,5
73,6733,1554,5
73,6734,1554,5
73,6735,1554,5
73,6847,1546,5
73,6955,1552,5
73,6984,1557,5
73,7090,1562,5
73,7243,1559,5
73,7253,1556,5
73,7254,1555,5
73,7263,1563,5
73,7327,1548,5
73,7362,1546,5
73,7364,1547,5
73,7365,1546,5
73,7366,1546,5
73,7367,1546,5
74,30,1438,4
74,115,1435,4
74,177,1440,4
74,335,1438,4
74,436,1440,4
74,486,1440,4
74,489,1440,4
74,720,1440,4
74,900,1437,4
74,1502,1436,4
74,1529,1441,4
74,1661,1440,4
74,1962,1440,4
74,1963,1440,4
74,1964,1440,4
74,1965,1440,4
74,1966,1440,4
74,1967,1440,4
74,2026,1436,4
74,2042,1437,4
74,2053,1440,4
74,2094,1437,4
74,2095,1437,4
74,2096,1437,4
74,2125,1438,4
74,2184,1440,4
74,2642,1438,4
74,2660,1438,4
74,3021,1440,4
74,3069,1440,4
74,3075,1438,4
74,3171,1436,4
74,3572,1438,4
74,3632,1435,4
74,3640,1441,4
74,3663,1435,4
74,3665,1436,4
74,3666,1436,4
74,3837,1440,4
74,3844,1436,4
74,3865,1440,4
74,3866,1440,4
74,3950,1438,4
74,4011,1438,4
74,4278,1440,4
74,4392,1438,4
74,4498,1438,4
74,4710,1436,4
74,4813,1438,4
74,4818,1437,4
74,4885,1440,4
74,4907,1438,4
74,4908,1438,4
74,4998,1440,4
74,5055,1436,4
74,5092,1440,4
74,5106,1440,4
74,5193,1440,4
74,5246,1438,4
74,5784,1440,4
74,5831,1440,4
74,6133,1436,4
74,6178,1438,4
74,6182,1438,4
74,6225,1440,4
74,6306,1437,4
74,6417,1436,4
74,6428,1440,4
74,6460,1436,4
74,6482,1435,4
74,6494,1438,4
74,6511,1440,4
74,6550,1438,4
74,6588,1436,4
74,6653,1440,4
74,6709,1436,4
74,6794,1440,4
74,6805,1438,4
74,6913,1436,4
74,6920,1436,4
74,6923,1440,4
74,6943,1436,4
74,6951,1435,4
74,6989,1440,4
74,7033,1436,4
74,7047,1439,4
74,7048,1436,4
74,7111,1436,4
74,7113,1436,4
74,7146,1440,4
74,7151,1436,4
74,7152,1436,4
74,7322,1440,4
74,7343,1436,4
74,7353,1438,4
74,7354,1438,4
74,7377,1440,4
75,1306,1167,7
75,1561,1164,7
75,2318,1164,7
75,2782,1165,7
75,2783,1165,7
75,3174,1164,7
75,3175,1164,7
75,3176,1164,7
75,3177,1164,7
75,3178,1164,7
75,3499,1164,7
75,4078,1164,7
75,4603,1163,7
75,4982,1164,7
75,5524,1162,7
75,5526,1162,7
75,6084,1078,7
75,6378,1122,7
75,7039,1167,7
75,7181,1167,7
76,1038,784,7
76,1039,747,7
76,2572,732,7
76,2722,751,7
76,2733,750,7
76,2735,751,7
76,2795,747,7
76,3726,747,7
76,3761,748,7
76,4306,734,7
76,4836,748,7
76,5691,784,7
76,5987,733,7
76,6016,752,7
76,6231,750,7
76,6255,748,7
76,6256,748,7
76,6257,749,7
76,6288,784,7
76,6369,784,7
76,6430,733,7
76,6813,749,7
76,6839,753,7
76,6840,754,7
76,6937,733,7
76,6938,734,7
76,7217,752,7
76,7268,751,7
76,7283,734,7
77,131,209,2
77,469,207,2
77,672,209,2
77,710,209,2
77,1429,201,2
77,1434,205,2
77,1978,205,2
77,2913,201,2
77,3448,207,2
77,3892,208,2
77,4209,207,2
77,4460,207,2
77,4553,202,2
77,4596,158,2
77,4664,208,2
77,4785,161,2
77,4864,209,2
77,4931,201,2
77,5031,207,2
77,5200,207,2
77,5436,162,2
77,5449,207,2
77,5505,209,2
77,5566,205,2
77,5726,209,2
77,5873,158,2
77,6304,200,2
77,6441,160,2
77,6648,207,2
77,6701,160,2
77,6921,207,2
77,7135,160,2
77,7197,208,2
77,7212,161,2
77,7386,207,2
77,7388,208,2
77,7427,208,2
78,190,410,2
78,333,398,2
78,505,410,2
78,634,407,2
78,685,415,2
78,687,415,2
78,721,409,2
78,826,415,2
78,921,412,2
78,936,406,2
78,971,416,2
78,1073,412,2
78,1105,416,2
78,1115,416,2
78,1123,406,2
78,1137,414,2
78,1142,418,2
78,1176,418,2
78,1182,540,2
78,1285,416,2
78,1292,418,2
78,1518,421,2
78,1613,415,2
78,1671,414,2
78,1673,416,2
78,1734,394,2
78,1742,415,2
78,1755,416,2
78,1818,406,2
78,1940,410,2
78,1976,413,2
78,2010,415,2
78,2125,407,2
78,2248,406,2
78,2250,406,2
78,2251,406,2
78,2333,412,2
78,2463,415,2
78,2519,398,2
78,2543,406,2
78,2616,415,2
78,2808,406,2
78,2870,416,2
78,2893,410,2
78,3120,418,2
78,3130,407,2
78,3214,418,2
78,3217,418,2
78,3273,416,2
78,3313,415,2
78,3315,415,2
78,3360,416,2
78,3591,405,2
78,3835,406,2
78,3868,406,2
78,3976,414,2
78,4176,421,2
78,4182,418,2
78,4329,418,2
78,4346,406,2
78,4373,421,2
78,4385,415,2
78,4388,410,2
78,4422,415,2
78,4434,418,2
78,4435,418,2
78,4439,545,2
78,4451,406,2
78,4474,505,2
78,4493,415,2
78,4533,415,2
78,4541,416,2
78,4545,416,2
78,4566,418,2
78,4617,403,2
78,4723,410,2
78,4742,410,2
78,4817,545,2
78,4945,417,2
78,4961,410,2
78,5124,418,2
78,5179,415,2
78,5197,406,2
78,5284,416,2
78,5287,418,2
78,5290,415,2
78,5309,408,2
78,5392,416,2
78,5415,418,2
78,5472,418,2
78,5481,415,2
78,5507,505,2
78,5580,407,2
78,5592,410,2
78,5662,414,2
78,5663,414,2
78,5704,412,2
78,5727,404,2
78,5749,416,2
78,5757,412,2
79,20,262,2
79,21,271,2
79,29,262,2
79,157,257,2
79,321,268,2
79,340,267,2
79,362,226,2
79,384,227,2
79,502,226,2
79,537,268,2
79,538,268,2
79,574,220,2
79,634,226,2
79,752,222,2
79,928,270,2
79,951,262,2
79,953,262,2
79,1019,268,2
79,1140,267,2
79,1245,226,2
79,1398,226,2
79,1427,220,2
79,1501,227,2
79,1602,267,2
79,1660,270,2
79,1711,267,2
79,1722,220,2
79,1767,267,2
79,1837,260,2
79,1869,210,2
79,1908,267,2
79,2039,265,2
79,2122,226,2
79,2234,267,2
79,2256,228,2
79,2396,228,2
79,2407,226,2
79,2473,267,2
79,2508,268,2
79,2549,262,2
79,2570,262,2
79,2785,267,2
79,2788,226,2
79,2828,227,2
79,2905,267,2
79,2934,262,2
79,3036,221,2
79,3341,262,2
79,3359,265,2
79,3361,270,2
79,3394,267,2
79,3421,267,2
79,3471,265,2
79,3579,220,2
79,3605,267,2
79,3656,268,2
79,3678,267,2
79,3683,267,2
79,3699,267,2
79,3730,270,2
79,3796,268,2
79,3810,228,2
79,3835,270,2
79,3840,230,2
79,3858,262,2
79,3871,262,2
79,3907,220,2
79,3998,267,2
79,4015,226,2
79,4022,226,2
79,4026,267,2
79,4030,262,2
79,4070,226,2
79,4113,267,2
79,4162,260,2
79,4210,267,2
79,4250,268,2
79,4313,228,2
79,4319,267,2
79,4320,267,2
79,4348,267,2
79,4354,267,2
